Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2021-05-01 0:37:00,57949.47,57999.66,57949.47,57999.66,5.57,322791.73,57987.91
2021-05-01 0:38:00,57960.21,58015.34,57960.06,58015.34,1.25,72419.49,57968.7
2021-05-01 0:39:00,58031.03,58031.03,57985.77,58005.47,0.73,42617.25,58006.3
2021-05-01 0:40:00,57990.69,57990.69,57865.22,57917.08,7.94,459691.77,57885.85
2021-05-01 0:41:00,57944.15,57963.92,57924.41,57963.92,1.4,81333.41,57932.37
2021-05-01 0:42:00,57922.46,57945.99,57922.46,57945.99,0.66,37967.06,57923.98
2021-05-01 0:43:00,57915.22,57915.22,57893.63,57912.35,0.25,14724.61,57898.37
2021-05-01 0:44:00,57886.47,57929.34,57886.47,57909.77,1.06,61256.62,57913.56
2021-05-01 0:45:00,57892.31,57947.65,57828.06,57872.43,9.06,524306.03,57902.2
2021-05-01 0:46:00,57887.73,57916.65,57887.73,57893.88,0.78,44962.35,57895.35
2021-05-01 0:47:00,57880.23,57936,57876.16,57936,4.79,277613.07,57904.53
2021-05-01 0:48:00,57936,57950.48,57921.27,57932.58,2.95,170865.12,57938.22
2021-05-01 0:49:00,57950.48,58004.03,57950.48,57955.49,1.91,110991.04,57987.63
2021-05-01 0:50:00,57946.78,57968.47,57946.78,57968.47,1.57,91065.84,57952.52
2021-05-01 0:51:00,57924.76,57924.76,57893.92,57907.24,0.3,17096.15,57907.2
2021-05-01 0:52:00,57856.22,57856.22,57792.96,57821.61,0.22,12923.87,57808.78
2021-05-01 0:53:00,57818.83,57818.83,57768.45,57773.41,1.04,60242.45,57775.65
2021-05-01 0:54:00,57765,57765,57750.5,57750.5,0.01,591.89,57752.65
2021-05-01 0:55:00,57765,57857.39,57765,57857.39,0.79,45749.07,57792.09
2021-05-01 0:56:00,57855.28,57871.83,57855.28,57871.83,0.03,1822.03,57866.72
2021-05-01 0:57:00,57871.83,57917.95,57871.83,57905.41,0.06,3269.05,57877.89
2021-05-01 0:58:00,57897.29,57897.29,57895.79,57895.79,0.03,1843.42,57896.51
2021-05-01 0:59:00,57892.74,57915.01,57888.53,57915.01,0.55,31946.07,57895.37
2021-05-01 1:00:00,57899.23,57899.23,57838.35,57838.35,0.06,3204.01,57852.32
2021-05-01 1:01:00,57817.38,57817.39,57758.83,57758.83,0.06,3393.88,57800.74
2021-05-01 1:02:00,57762.52,57766.24,57745.9,57758.92,0.2,11723.43,57750.93
2021-05-01 1:03:00,57730,57746.04,57722.27,57746.04,0.35,19937.92,57744.34
2021-05-01 1:04:00,57695,57695,57612.73,57612.89,4.28,246487.39,57621.7
2021-05-01 1:05:00,57612.89,57688.13,57612.89,57673.44,1.85,106444.05,57662.18
2021-05-01 1:06:00,57664,57678.05,57629.94,57629.94,1.13,64881.69,57658.54
2021-05-01 1:07:00,57601,57670.26,57580.87,57670.26,4.19,241495.55,57598.96
2021-05-01 1:08:00,57691.62,57704.09,57633.92,57633.92,1.92,110477.28,57660.88
2021-05-01 1:09:00,57633.97,57655.06,57619.89,57638.19,1.99,114886.34,57627.75
2021-05-01 1:10:00,57639.33,57642.31,57612.72,57638.59,0.64,36788.38,57627.85
2021-05-01 1:11:00,57658.87,57704.91,57657.24,57685.76,2.38,137171.01,57683.35
2021-05-01 1:12:00,57662.04,57696.58,57662.04,57685.13,0.65,37770.6,57680.78
2021-05-01 1:13:00,57690.08,57798.8,57690.08,57730.04,5.36,309451.78,57740.7
2021-05-01 1:14:00,57724.65,57724.65,57721.97,57721.97,0.05,2977.38,57723.53
2021-05-01 1:15:00,57721.38,57801.44,57721.38,57801.44,0.94,54059.24,57753.71
2021-05-01 1:16:00,57800.67,57821.82,57768.12,57811.85,6.33,365633.1,57788.51
2021-05-01 1:17:00,57811.85,57831.25,57768.81,57784.96,4.31,249036.65,57794.52
2021-05-01 1:18:00,57773.8,57776.88,57747.25,57772.24,0.69,40066.03,57757.7
2021-05-01 1:19:00,57751.25,57787.61,57751.25,57767.85,1.55,89700.49,57767.38
2021-05-01 1:20:00,57772.57,57804.52,57750.42,57804.52,1.23,70961.13,57788.34
2021-05-01 1:21:00,57804.52,57854.76,57804.52,57818.16,1.08,62215.95,57835.16
2021-05-01 1:22:00,57819.17,57932.62,57819.17,57932.62,0.65,37358.92,57908.25
2021-05-01 1:23:00,57926.52,57949.72,57925.13,57949.72,0.44,25670.12,57933.36
2021-05-01 1:24:00,57949.72,58000.68,57934.95,58000.68,1.88,109097.09,57970
2021-05-01 1:25:00,58002.96,58009.02,57987.4,58009.02,3.75,217803.98,58004.35
2021-05-01 1:26:00,58008.17,58008.24,57922.15,57956.44,8.81,510608.72,57964.07
2021-05-01 1:27:00,57936.9,57939.68,57858.08,57858.08,2.19,126618.13,57932.58
2021-05-01 1:28:00,57880.5,57959.33,57880.5,57933.38,4.5,260445.76,57939.25
2021-05-01 1:29:00,57905.22,57931.86,57905.22,57925.2,0.21,12351.47,57922.78
2021-05-01 1:30:00,57921.73,57921.73,57864.5,57864.5,0.47,27370.24,57884.26
2021-05-01 1:31:00,57861.16,57867.86,57829.35,57829.35,3.32,192053.01,57852.65
2021-05-01 1:32:00,57829.35,57900,57829.35,57899.99,1.27,73666.91,57888.7
2021-05-01 1:33:00,57900,57926.84,57899.55,57899.55,0.32,18774.5,57914.68
2021-05-01 1:34:00,57899.55,57925.2,57899.55,57925.2,0.14,8271.09,57900.53
2021-05-01 1:35:00,57931.48,58000.68,57931.48,58000.68,1.02,58894.89,57954.35
2021-05-01 1:36:00,58008.81,58087.56,57934.57,58087.56,2.21,128105.88,58007.8
2021-05-01 1:37:00,58091.47,58107.92,58071.92,58107.92,2.41,139852.24,58094.8
2021-05-01 1:38:00,58033.81,58064.04,58025.44,58027.36,0.06,3408.97,58035.55
2021-05-01 1:39:00,58064.04,58072.33,58032.92,58045.03,0.67,38630.7,58040.93
2021-05-01 1:40:00,58041.23,58077.67,58040.37,58049.22,1.79,104229.94,58072.88
2021-05-01 1:41:00,58007.03,58047.64,58000,58000,5.25,304464.25,58002.69
2021-05-01 1:42:00,58036.57,58063.64,58036.57,58063.64,0.25,14706.2,58056.03
2021-05-01 1:43:00,58064.59,58081.01,58042.38,58042.38,1.37,79725.08,58056.62
2021-05-01 1:44:00,58049.45,58350.11,58049.45,58294.35,8.6,500827.62,58236.19
2021-05-01 1:45:00,58307.39,58307.39,58194.56,58249.31,3.42,199256.8,58221.19
2021-05-01 1:46:00,58225.55,58407.19,58225.55,58407.19,5.65,329197.43,58260.65
2021-05-01 1:47:00,58407.19,58450,58374.07,58426.38,1.78,103839.43,58409.82
2021-05-01 1:48:00,58455.67,58498.46,58409.18,58413.59,4.02,235163.97,58446.34
2021-05-01 1:49:00,58422.45,58512,58422.45,58502.98,7.82,457161.06,58485.33
2021-05-01 1:50:00,58460.7,58492.07,58447.13,58464.16,1.87,109110.33,58469.88
2021-05-01 1:51:00,58464.32,58467.32,58370.85,58398.21,6.63,387408.28,58406.95
2021-05-01 1:52:00,58351.12,58417.99,58324.1,58417.99,3.56,207672.39,58358.21
2021-05-01 1:53:00,58447.84,58504.75,58406.27,58470.48,2.08,121461.72,58460.79
2021-05-01 1:54:00,58488.17,58521.01,58466,58514.51,8.44,493470.73,58502.65
2021-05-01 1:55:00,58521.01,58549,58405.01,58412.81,5.32,310799.61,58475.77
2021-05-01 1:56:00,58415.91,58478.55,58415.91,58455.57,3.26,190519.79,58445.65
2021-05-01 1:57:00,58457.23,58487.86,58457.23,58487.3,0.37,21349.28,58467.39
2021-05-01 1:58:00,58484.42,58484.42,58449.79,58463.71,2.97,173719.56,58461.99
2021-05-01 1:59:00,58450.33,58536.86,58440.7,58536.86,14.58,852828.59,58494.18
2021-05-01 2:00:00,58546.58,58546.58,58487.1,58487.1,6.1,356691.03,58519.14
2021-05-01 2:01:00,58506.23,58514.99,58388.16,58388.16,3.47,202713.17,58501.75
2021-05-01 2:02:00,58376.92,58430.38,58376.58,58426.24,3.79,221449.98,58392.35
2021-05-01 2:03:00,58416.94,58441.23,58416.94,58438.01,0.85,49424.09,58429.96
2021-05-01 2:04:00,58428,58515.98,58428,58478.27,5.05,295460.2,58466.67
2021-05-01 2:05:00,58462,58462.8,58341.34,58341.34,2.04,119108.22,58396.87
2021-05-01 2:06:00,58362.32,58376.64,58251.99,58273.39,4.87,283799.09,58316.75
2021-05-01 2:07:00,58283.18,58342.5,58281.73,58281.73,1.36,79427.15,58297.36
2021-05-01 2:08:00,58273.8,58346.53,58273.8,58336.22,4.18,243652.33,58323.93
2021-05-01 2:09:00,58345.84,58345.84,58292.38,58292.38,1.88,109404.12,58317.15
2021-05-01 2:10:00,58300.39,58348.29,58300.39,58325.23,2.68,156551.24,58327.3
2021-05-01 2:11:00,58330.04,58346.6,58299.5,58310.16,5.64,328794.04,58306.85
2021-05-01 2:12:00,58310.17,58310.17,58237.48,58249.88,4.91,286159.3,58262.39
2021-05-01 2:13:00,58258.66,58322.29,58258.66,58305.05,4.81,280623.78,58294.08
2021-05-01 2:14:00,58298.01,58305.26,58287.76,58301.26,3.25,189270.42,58300.58
2021-05-01 2:15:00,58308.66,58310.29,58293.21,58305,6.11,356477.71,58304.56
2021-05-01 2:16:00,58305,58314.73,58292.08,58311.58,1.92,112022.55,58299.76
2021-05-01 2:17:00,58313.91,58353.91,58301.08,58350.04,1.83,106983.1,58325.99
2021-05-01 2:18:00,58350.04,58350.04,58333.86,58333.86,0.07,4265.35,58343.14
2021-05-01 2:19:00,58352.35,58411.57,58333.86,58368.92,5.6,326886.41,58350
2021-05-01 2:20:00,58365.94,58381.26,58341.36,58345.78,1.48,86568.53,58357.09
2021-05-01 2:21:00,58405.54,58411.56,58370.23,58411.56,0,265.72,58399.43
2021-05-01 2:22:00,58389.2,58402,58389.19,58398.48,0.39,22765.53,58391.11
2021-05-01 2:23:00,58401.65,58404.92,58349.36,58381.33,0.32,18560.88,58391.96
2021-05-01 2:24:00,58396.91,58396.91,58379.92,58379.92,0.53,31140.99,58389.09
2021-05-01 2:25:00,58380.27,58391.19,58354.96,58354.96,3.39,198041.32,58356.37
2021-05-01 2:26:00,58326.29,58355.89,58285.1,58352.93,1.63,95007,58303.77
2021-05-01 2:27:00,58353.8,58359.54,58295.13,58318.51,2.8,163159.08,58352.43
2021-05-01 2:28:00,58301.88,58303.16,58283.39,58286.64,0.85,49574.19,58285.5
2021-05-01 2:29:00,58284,58397.66,58284,58393.7,1.14,66441.42,58348.25
2021-05-01 2:30:00,58392.36,58431.62,58392.36,58419.32,4.11,240147.07,58418.2
2021-05-01 2:31:00,58419.32,58442.83,58346.86,58346.86,2.63,153583.32,58389.96
2021-05-01 2:32:00,58382.76,58388.42,58382.52,58383.92,4.91,286592.69,58386.95
2021-05-01 2:33:00,58407.23,58414.86,58385.9,58385.91,0.71,41654.11,58405.17
2021-05-01 2:34:00,58385.91,58385.91,58362.24,58384.39,0.26,15061.03,58382.88
2021-05-01 2:35:00,58384.39,58433.23,58360.81,58372.35,2.88,168250.72,58383.08
2021-05-01 2:36:00,58348.88,58351.27,58323.12,58351.27,1.29,75277.27,58347.49
2021-05-01 2:37:00,58331.7,58331.7,58330,58330.03,2.16,126173.33,58330.99
2021-05-01 2:38:00,58333.95,58398.05,58333.95,58398.05,0.98,57391.85,58349.86
2021-05-01 2:39:00,58319.11,58350.08,58309.1,58343.45,1.29,75418.53,58316.94
2021-05-01 2:40:00,58342.83,58383.27,58342.83,58383.27,0.41,23648.17,58348.36
2021-05-01 2:41:00,58356.41,58374.51,58331.34,58350.59,1.37,79901.62,58361.12
2021-05-01 2:42:00,58345.08,58379.47,58319.88,58327.23,5.65,329490.27,58366.27
2021-05-01 2:43:00,58325.82,58352.81,58317.33,58317.33,0.49,28535.68,58325.35
2021-05-01 2:44:00,58263.07,58305.14,58260.26,58270.87,5.1,296920.03,58270.6
2021-05-01 2:45:00,58267.33,58271.78,58158.31,58158.31,1.21,70272.04,58229.66
2021-05-01 2:46:00,58189.12,58219.5,58172.33,58172.33,0.9,52541.73,58195.94
2021-05-01 2:47:00,58172.33,58208.05,58172.33,58207.86,5.97,347477.02,58194.08
2021-05-01 2:48:00,58189.28,58198.08,58169.63,58183.3,1.67,97156.41,58180.96
2021-05-01 2:49:00,58173.18,58229.63,58173.18,58225.68,1.26,73370.99,58223.02
2021-05-01 2:50:00,58216.61,58239.98,58199.24,58239.98,0.93,53938.79,58208.14
2021-05-01 2:51:00,58223.44,58223.44,58220.16,58220.16,1,58453.78,58223.42
2021-05-01 2:52:00,58240.5,58250.28,58203.03,58203.03,3.19,185855.96,58234.43
2021-05-01 2:53:00,58201.79,58209.75,58115,58162.8,0.77,44824.5,58178.1
2021-05-01 2:54:00,58159.52,58159.52,58033.13,58059.74,7.16,416091.58,58075.75
2021-05-01 2:55:00,58053.72,58099.93,58045.05,58087.24,3.09,179278,58092.15
2021-05-01 2:56:00,58073.62,58154.61,58073.62,58149.89,3.79,220115.18,58120.32
2021-05-01 2:57:00,58149.88,58150.42,58121.9,58150.42,0.75,43739.71,58126.38
2021-05-01 2:58:00,58157.4,58188.41,58157.4,58188.41,3.09,179734.12,58179.22
2021-05-01 2:59:00,58190.08,58199.05,58169.86,58192.61,1.91,111425.58,58188.15
2021-05-01 3:00:00,58183.51,58226.4,58183.51,58216.31,4.97,289245.43,58221.87
2021-05-01 3:01:00,58198.44,58216.12,58192.12,58206.25,0.28,16249.5,58196.13
2021-05-01 3:02:00,58182.21,58188.96,58118.56,58128.56,1.47,85473.22,58166.98
2021-05-01 3:03:00,58156.26,58207.82,58156.26,58190.85,2.64,153741.6,58174.29
2021-05-01 3:04:00,58212.07,58212.07,58198.89,58198.89,0.04,2354.09,58201.6
2021-05-01 3:05:00,58217.26,58237.6,58195.59,58195.59,11.02,641971.37,58229.24
2021-05-01 3:06:00,58194.46,58214.12,58175.12,58175.13,0.66,38686.76,58180.65
2021-05-01 3:07:00,58156.97,58226.13,58156.97,58215.83,2.3,133631.72,58171.84
2021-05-01 3:08:00,58202.37,58216.07,58178.21,58178.21,1.98,114989.27,58180.58
2021-05-01 3:09:00,58163.73,58190.84,58153.82,58153.82,0.18,10722.83,58166.41
2021-05-01 3:10:00,58176.95,58196.54,58156.02,58176.92,1.07,62332.55,58179.2
2021-05-01 3:11:00,58171.85,58206.23,58171.12,58203.26,2.25,130739.07,58194.15
2021-05-01 3:12:00,58177.79,58197.92,58151,58172.81,3.97,230702.02,58172.74
2021-05-01 3:13:00,58152.11,58172.49,58127.5,58159.23,0.55,31956.2,58166.72
2021-05-01 3:14:00,58160.59,58166.94,58150.91,58166.94,1.17,68008.84,58158.88
2021-05-01 3:15:00,58155.87,58192.53,58155.87,58192.52,1.49,86495.01,58172.47
2021-05-01 3:16:00,58188.53,58205.22,58161.15,58161.15,3.33,193997.31,58186.2
2021-05-01 3:17:00,58176.55,58188.83,58160,58188.83,1.45,84364.71,58180.47
2021-05-01 3:18:00,58170.67,58288.45,58170.67,58288.45,4.42,257429.64,58234.93
2021-05-01 3:19:00,58291.25,58324.68,58244.79,58244.79,4.66,271483.95,58283.83
2021-05-01 3:20:00,58234.53,58265.01,58234.53,58265.01,1.87,108771.59,58249.3
2021-05-01 3:21:00,58273.2,58292.15,58273.2,58286.81,0.76,44022.5,58287.74
2021-05-01 3:22:00,58291.84,58330.02,58291.84,58302.94,0.52,30364.03,58304.77
2021-05-01 3:23:00,58312.22,58312.22,58278.17,58297.09,0.32,18889.72,58299
2021-05-01 3:24:00,58283.66,58295.09,58267.39,58295.09,0.2,11886.77,58290.82
2021-05-01 3:25:00,58316.35,58316.35,58281.53,58281.53,6.31,367855.83,58315.13
2021-05-01 3:26:00,58296.59,58297.53,58274.05,58281.51,0.59,34457.01,58292.04
2021-05-01 3:27:00,58272.22,58281.06,58272.22,58280.75,0.09,5284.93,58274.68
2021-05-01 3:28:00,58259.02,58293.7,58259.02,58292.72,0.98,57183.45,58277.7
2021-05-01 3:29:00,58283.14,58298.63,58279.18,58279.18,3,174889.9,58290.66
2021-05-01 3:30:00,58308.69,58308.69,58250.31,58257.2,6.22,362524.44,58279.58
2021-05-01 3:31:00,58264.08,58264.08,58227.62,58263.06,0.67,39086.07,58241.28
2021-05-01 3:32:00,58267.99,58309.98,58253.77,58297.31,1.69,98750.48,58282.36
2021-05-01 3:33:00,58294.38,58311.46,58282.26,58290.71,1.41,81948.68,58290.78
2021-05-01 3:34:00,58287.68,58304.4,58269.47,58296.29,2.66,154787.44,58288.08
2021-05-01 3:35:00,58296.38,58305.4,58288.49,58301.39,1.09,63582.14,58295.83
2021-05-01 3:36:00,58303.77,58317.65,58298.68,58305.07,2.6,151791.19,58307.98
2021-05-01 3:37:00,58305.07,58305.08,58288.83,58288.84,1.03,59987.39,58295.81
2021-05-01 3:38:00,58273.63,58298.5,58273.63,58295.93,0.7,40654.2,58296.91
2021-05-01 3:39:00,58288.03,58301.88,58232.78,58241.03,0.8,46709.04,58290.05
2021-05-01 3:40:00,58242.11,58251.06,58165.7,58186.58,3.62,210843.69,58210.72
2021-05-01 3:41:00,58186.58,58202.92,58143.42,58198.47,1.57,91159.37,58176.06
2021-05-01 3:42:00,58199.32,58219.82,58172.44,58215.75,0.53,30891.09,58193.73
2021-05-01 3:43:00,58210.27,58254.79,58210.27,58254.79,1.11,64411.64,58225.92
2021-05-01 3:44:00,58246.64,58253.28,58223.81,58238.81,1.26,73600.14,58233.57
2021-05-01 3:45:00,58238.81,58241.34,58197.73,58226.48,1.4,81519.81,58234.13
2021-05-01 3:46:00,58241.27,58255.55,58232.06,58250.47,1.7,98939.62,58242.6
2021-05-01 3:47:00,58245.16,58274.62,58235.95,58261.51,0.88,51038.06,58245.94
2021-05-01 3:48:00,58256.44,58267.46,58242.68,58267.46,0.61,35766.4,58256.93
2021-05-01 3:49:00,58262.87,58269.1,58237.22,58264.58,0.42,24280.14,58260.3
2021-05-01 3:50:00,58254.04,58269.1,58247.6,58267.29,0.5,29168.01,58259.54
2021-05-01 3:51:00,58267.28,58269.1,58267.28,58268.69,0.17,10151.3,58267.56
2021-05-01 3:52:00,58268.69,58268.69,58237.58,58253.05,0.62,36007.77,58252.49
2021-05-01 3:53:00,58253.05,58253.05,58202.13,58240.06,0.31,18072.13,58224.83
2021-05-01 3:54:00,58240.06,58240.06,58218.72,58230.74,0.65,37881.64,58232.31
2021-05-01 3:55:00,58203.83,58213.13,58193.56,58208.55,0.31,18205.59,58208.61
2021-05-01 3:56:00,58224.61,58280.95,58224.61,58280.95,2.31,134326.93,58258.31
2021-05-01 3:57:00,58277.25,58277.25,58214.02,58231.17,0.69,40431.9,58242.25
2021-05-01 3:58:00,58237.73,58251.88,58233.47,58247.92,0.23,13453.87,58241.85
2021-05-01 3:59:00,58254.24,58266.65,58239.85,58264.21,2.66,154973.32,58249.31
2021-05-01 4:00:00,58258.95,58290.14,58258.95,58290.14,1.37,79818.09,58280.33
2021-05-01 4:01:00,58295.41,58324.53,58284.88,58324.53,1.21,70681.32,58302.38
2021-05-01 4:02:00,58304.03,58304.03,58203.14,58203.14,0.98,57094.41,58277.01
2021-05-01 4:03:00,58197.52,58222.45,58162.75,58175.23,0.79,46251.39,58200.14
2021-05-01 4:04:00,58156.24,58156.24,58097.81,58128.62,1.52,88070.67,58124.61
2021-05-01 4:05:00,58126.98,58144.26,58114.37,58139.07,0.06,3740.2,58130.87
2021-05-01 4:06:00,58137.23,58137.23,58106.9,58115,1.24,71911.14,58117.66
2021-05-01 4:07:00,58119.37,58160.46,58119.37,58160.46,0.11,6620.43,58135.16
2021-05-01 4:08:00,58141.38,58191.15,58132.96,58191.15,2.07,120643.14,58147.67
2021-05-01 4:09:00,58193.76,58193.76,58190.36,58190.36,0.54,31304.85,58190.6
2021-05-01 4:10:00,58222.43,58296.1,58222.43,58266.75,0.71,41167.9,58279.23
2021-05-01 4:11:00,58266.75,58304.38,58266.75,58296.52,0.94,54496.94,58283.42
2021-05-01 4:12:00,58295.18,58299.41,58276.18,58299.41,0.48,27887.23,58293.41
2021-05-01 4:13:00,58268,58282.29,58263.61,58274.6,0.18,10513.31,58278.15
2021-05-01 4:14:00,58281.12,58297.21,58259.44,58267.9,0.65,37729.98,58268.47
2021-05-01 4:15:00,58273.07,58299.08,58273.07,58299.08,1.49,86955.03,58286.58
2021-05-01 4:16:00,58293.41,58293.41,58258.19,58288.63,0.03,1705.75,58284.52
2021-05-01 4:17:00,58259.75,58282.73,58195.25,58195.25,0.09,5094.45,58253.36
2021-05-01 4:18:00,58208.93,58208.93,58143.57,58163.04,0.33,19174.47,58163.46
2021-05-01 4:19:00,58183.02,58188.42,58120.01,58188.42,0.76,44071.95,58154.49
2021-05-01 4:20:00,58198.74,58204.36,58171.76,58171.76,0.31,18274.47,58199.41
2021-05-01 4:21:00,58189.87,58193.23,58135.2,58182.97,1,58428.73,58174.82
2021-05-01 4:22:00,58181.92,58206.43,58181.92,58206.43,0.04,2278.38,58191.19
2021-05-01 4:23:00,58164.03,58191.8,58164.03,58191.8,0.04,2220.81,58185.99
2021-05-01 4:24:00,58189.61,58210.62,58189.61,58210.62,0.08,4445.46,58209.69
2021-05-01 4:25:00,58200.67,58200.67,58172.61,58190.92,0.62,36012.67,58182.91
2021-05-01 4:26:00,58200.49,58200.49,58198.87,58198.87,0.1,5975.37,58200.38
2021-05-01 4:27:00,58198.87,58198.87,58116.07,58129.35,0.19,10967.38,58154.89
2021-05-01 4:28:00,58119.13,58129.46,58066.88,58076.45,1.08,63013.94,58094.4
2021-05-01 4:29:00,58078.45,58092.63,58071.55,58092.63,0.34,19667.08,58082.53
2021-05-01 4:30:00,58104.8,58104.8,58061.51,58061.51,0.91,52903.42,58067.11
2021-05-01 4:31:00,58061.33,58061.33,57915.88,57915.88,9.65,559648.11,57980.62
2021-05-01 4:32:00,57918.29,57975.19,57918.29,57957.87,2.5,144968.14,57964.09
2021-05-01 4:33:00,57964.22,58011.68,57949.73,57986.78,0.38,21834.12,57967.2
2021-05-01 4:34:00,57995.59,57995.59,57939.87,57942.38,0.65,37455.29,57957.92
2021-05-01 4:35:00,57946.05,57953.53,57870,57870,0.26,14867.23,57924.66
2021-05-01 4:36:00,57859.74,57874.81,57804.26,57867.7,2.64,152426.27,57845.24
2021-05-01 4:37:00,57822.44,57867.55,57753.66,57863.82,5.24,302930.97,57810.79
2021-05-01 4:38:00,57896.35,57934.93,57890.57,57934.93,1.89,109754.43,57925.73
2021-05-01 4:39:00,57910.68,57947.91,57896.36,57944.52,1.82,105291.76,57933.65
2021-05-01 4:40:00,57940.23,57945.59,57919.19,57943.21,2.04,118487.14,57942.51
2021-05-01 4:41:00,57959.1,57997.49,57959.1,57994.36,1.62,93825.17,57969.71
2021-05-01 4:42:00,57994.36,58010.21,57984.45,57984.45,0.19,11265.84,57995.5
2021-05-01 4:43:00,57967.12,57973.84,57936.01,57936.01,0.48,27641.96,57961.86
2021-05-01 4:44:00,57933.49,57969.04,57931.02,57960.44,1.58,91687.49,57960.04
2021-05-01 4:45:00,57962.51,57979.82,57938.35,57938.35,0.47,27066.71,57943.16
2021-05-01 4:46:00,57920.51,57960.89,57867.64,57960.89,2.92,169264.12,57907.59
2021-05-01 4:47:00,57947.55,57966.37,57921.84,57932.82,3.69,213909.56,57937
2021-05-01 4:48:00,57974.15,57980.12,57959.87,57959.87,1.32,76553.28,57960.1
2021-05-01 4:49:00,57985.27,58008.2,57985.27,58008.2,0.02,1273.66,57998.94
2021-05-01 4:50:00,58020.42,58077.66,58020.42,58050.33,0.78,45292.43,58055.1
2021-05-01 4:51:00,58069.41,58092.98,58050.66,58065.63,0.19,11230.41,58084.76
2021-05-01 4:52:00,58072.9,58093.42,58070.22,58070.23,0.96,55797.1,58071.31
2021-05-01 4:53:00,58070.38,58070.38,58012.56,58012.86,1.46,84635.59,58020.74
2021-05-01 4:54:00,58032.14,58065.67,58028.91,58062.11,0.81,47154.92,58034.04
2021-05-01 4:55:00,58060.26,58060.72,58044.91,58060.72,0.36,21186.96,58048.8
2021-05-01 4:56:00,58060.72,58147.62,58053.65,58147.62,2.47,143498.84,58077.86
2021-05-01 4:57:00,58149.98,58149.98,58149.98,58149.98,0.03,1453.75,58149.98
